0.85,0.15,360023,ZBTB41
0.85,0.15,1973,EIF4A1
0.85,0.15,9898,UBAP2L
0.85,0.15,84928,TMEM209
0.85,0.15,4869,NPM1
0.85,0.15,114885,OSBPL11
0.85,0.15,10614,HEXIM1
0.85,0.15,6874,TAF4
0.85,0.15,23142,DCUN1D4
0.85,0.15,10903,MTMR11
0.85,0.15,8450,CUL4B
0.85,0.15,85476,GFM1
0.85,0.15,342926,ZNF677
0.85,0.15,4691,NCL
0.85,0.15,143570,XRRA1
0.85,0.15,56929,FEM1C
0.85,0.15,57666,FBRSL1
0.85,0.15,10102,TSFM
0.85,0.15,55700,MAP7D1
0.86,0.14,11168,PSIP1
0.86,0.14,284352,PPP1R37
0.86,0.14,113622,ADPRHL1
0.86,0.14,388536,ZNF790
0.86,0.14,2967,GTF2H3
0.86,0.14,134147,CMBL
0.86,0.14,83394,PITPNM3
0.86,0.14,79029,SPATA5L1
0.86,0.14,7257,TSNAX
0.86,0.14,84285,EIF1AD
0.86,0.14,339487,ZBTB8OS
0.86,0.14,51755,CDK12
0.86,0.14,1107,CHD3
0.86,0.14,57633,LRRN1
0.86,0.14,9343,EFTUD2
0.86,0.14,9419,CRIPT
0.86,0.14,23215,PRRC2C
0.86,0.14,51493,RTCB
0.86,0.14,9567,GTPBP1
0.86,0.14,11260,XPOT
0.86,0.14,26135,SERBP1
0.86,0.14,90488,C12orf23
0.86,0.14,79411,GLB1L
0.86,0.14,51535,PPHLN1
0.86,0.14,6238,RRBP1
0.86,0.14,285148,IAH1
0.86,0.14,10180,RBM6
0.86,0.14,988,CDC5L
0.86,0.14,55341,LSG1
0.86,0.14,6917,TCEA1
0.87,0.13,1968,EIF2S3
0.87,0.13,57721,METTL14
0.87,0.13,8668,EIF3I
0.87,0.13,149986,LSM14B
0.87,0.13,79169,C1orf35
0.87,0.13,26156,RSL1D1
0.87,0.13,57458,TMCC3
0.87,0.13,114783,LMTK3
0.87,0.13,8178,ELL
0.87,0.13,8890,EIF2B4
0.87,0.13,9668,ZNF432
0.87,0.13,23185,LARP4B
0.87,0.13,79035,NABP2
0.87,0.13,2960,GTF2E1
0.87,0.13,3692,EIF6
0.87,0.13,55796,MBNL3
0.87,0.13,9188,DDX21
0.87,0.13,6302,TSPAN31
0.87,0.13,10209,EIF1
0.87,0.13,148206,ZNF714
0.87,0.13,55702,CCDC94
0.87,0.13,55082,ARGLU1
0.87,0.13,2079,ERH
0.87,0.13,163049,ZNF791
0.87,0.13,23636,NUP62
0.87,0.13,11267,SNF8
0.87,0.13,84874,ZNF514
0.87,0.13,55037,PTCD3
0.88,0.12,166378,SPATA5
0.88,0.12,26024,PTCD1
0.88,0.12,57062,DDX24
0.88,0.12,90806,ANGEL2
0.88,0.12,51028,VPS36
0.88,0.12,6747,SSR3
0.88,0.12,7916,PRRC2A
0.88,0.12,348995,NUP43
0.88,0.12,399664,MEX3D
0.88,0.12,1108,CHD4
0.88,0.12,26155,NOC2L
0.88,0.12,6175,RPLP0
0.88,0.12,55832,CAND1
0.88,0.12,6311,ATXN2
0.88,0.12,128077,LIX1L
0.88,0.12,200916,RPL22L1
0.88,0.12,10657,KHDRBS1
0.88,0.12,23,ABCF1
0.88,0.12,51021,MRPS16
0.88,0.12,4820,NKTR
0.88,0.12,57563,KLHL8
0.88,0.12,3068,HDGF
0.88,0.12,25957,PNISR
0.88,0.12,255967,PAN3
0.89,0.11,1974,EIF4A2
0.89,0.11,10425,ARIH2
0.89,0.11,55173,MRPS10
0.89,0.11,9669,EIF5B
0.89,0.11,26986,PABPC1
0.89,0.11,57109,REXO4
0.89,0.11,6136,RPL12
0.89,0.11,6223,RPS19
0.89,0.11,57508,INTS2
0.89,0.11,9818,NUPL1
0.89,0.11,5434,POLR2E
0.89,0.11,79650,USB1
0.89,0.11,162967,ZNF320
0.89,0.11,10762,NUP50
0.89,0.11,79871,RPAP2
0.89,0.11,7675,ZNF121
0.89,0.11,6731,SRP72
0.89,0.11,6144,RPL21
0.89,0.11,8664,EIF3D
0.89,0.11,7259,TSPYL1
0.89,0.11,51329,ARL6IP4
0.89,0.11,8894,EIF2S2
0.89,0.11,23367,LARP1
0.89,0.11,55852,TEX2
0.89,0.11,51373,MRPS17
0.89,0.11,11052,CPSF6
0.89,0.11,51386,EIF3L
0.89,0.11,6169,RPL38
0.89,0.11,80742,PRR3
0.89,0.11,24138,IFIT5
0.89,0.11,6217,RPS16
0.89,0.11,6132,RPL8
0.89,0.11,6873,TAF2
0.9,0.1,6170,RPL39
0.9,0.1,10658,CELF1
0.9,0.1,51663,ZFR
0.9,0.1,6727,SRP14
0.9,0.1,6730,SRP68
0.9,0.1,23264,ZC3H7B
0.9,0.1,3192,HNRNPU
0.9,0.1,2935,GSPT1
0.9,0.1,79882,ZC3H14
0.9,0.1,54853,WDR55
0.9,0.1,6203,RPS9
0.9,0.1,23076,RRP1B
0.9,0.1,55802,DCP1A
0.9,0.1,1981,EIF4G1
0.9,0.1,6201,RPS7
0.9,0.1,51504,TRMT112
0.9,0.1,124930,ANKRD13B
0.9,0.1,23248,RPRD2
0.9,0.1,57018,CCNL1
0.9,0.1,285855,RPL7L1
0.9,0.1,54433,GAR1
0.9,0.1,6187,RPS2
0.9,0.1,2794,GNL1
0.9,0.1,56257,MEPCE
0.91,0.09,51634,RBMX2
0.91,0.09,92259,MRPS36
0.91,0.09,142940,TRUB1
0.91,0.09,114049,WBSCR22
0.91,0.09,51149,C5orf45
0.91,0.09,23196,FAM120A
0.91,0.09,1964,EIF1AX
0.91,0.09,494115,RBMXL1
0.91,0.09,55660,PRPF40A
0.91,0.09,8886,DDX18
0.91,0.09,128308,MRPL55
0.91,0.09,5433,POLR2D
0.91,0.09,8669,EIF3J
0.91,0.09,51319,RSRC1
0.91,0.09,64859,NABP1
0.91,0.09,5439,POLR2J
0.92,0.08,23223,RRP12
0.92,0.08,92703,TMEM183A
0.92,0.08,2926,GRSF1
0.92,0.08,51602,NOP58
0.92,0.08,3183,HNRNPC
0.92,0.08,51018,RRP15
0.92,0.08,6430,SRSF5
0.92,0.08,25778,DSTYK
0.92,0.08,64960,MRPS15
0.92,0.08,80336,PABPC1L
0.92,0.08,10946,SF3A3
0.92,0.08,149041,RC3H1
0.92,0.08,147699,PPM1N
0.92,0.08,23481,PES1
0.92,0.08,8634,RTCA
0.92,0.08,80114,BICC1
0.92,0.08,55147,RBM23
0.92,0.08,28977,MRPL42
0.92,0.08,6746,SSR2
0.92,0.08,55813,UTP6
0.92,0.08,81875,ISG20L2
0.92,0.08,55003,PAK1IP1
0.92,0.08,51808,PHAX
0.92,0.08,253635,GPATCH11
0.92,0.08,23144,ZC3H3
0.92,0.08,117246,FTSJ3
0.92,0.08,29074,MRPL18
0.92,0.08,5937,RBMS1
0.92,0.08,140564,APOBEC3D
0.93,0.07,22827,PUF60
0.93,0.07,57696,DDX55
0.93,0.07,55661,DDX27
0.93,0.07,58155,PTBP2
0.93,0.07,28987,NOB1
0.93,0.07,134430,WDR36
0.93,0.07,5822,PWP2
0.93,0.07,23517,SKIV2L2
0.93,0.07,10607,TBL3
0.93,0.07,9877,ZC3H11A
0.93,0.07,10236,HNRNPR
0.93,0.07,23160,WDR43
0.93,0.07,9136,RRP9
0.93,0.07,11056,DDX52
0.93,0.07,23381,SMG5
0.93,0.07,7643,ZNF90
0.93,0.07,65095,KRI1
0.93,0.07,112487,DTD2
0.93,0.07,8683,SRSF9
0.94,0.06,55749,CCAR1
0.94,0.06,81608,FIP1L1
0.94,0.06,55131,RBM28
0.94,0.06,10189,ALYREF
0.94,0.06,122704,MRPL52
0.94,0.06,199870,FAM76A
0.94,0.06,84135,UTP15
0.94,0.06,51388,NIP7
0.94,0.06,55342,STRBP
0.94,0.06,11103,KRR1
0.94,0.06,9790,BMS1
0.94,0.06,57050,UTP3
0.95,0.05,10569,SLU7
0.95,0.05,6429,SRSF4
0.95,0.05,22794,CASC3
0.95,0.05,9939,RBM8A
0.95,0.05,51118,UTP11L
0.95,0.05,1479,CSTF3
0.95,0.05,11325,DDX42
0.95,0.05,23658,LSM5
0.95,0.05,8563,THOC5
0.95,0.05,8106,PABPN1
0.95,0.05,285989,ZNF789
0.95,0.05,9410,SNRNP40
0.95,0.05,9879,DDX46
0.96,0.04,53981,CPSF2
0.96,0.04,84950,PRPF38A
0.96,0.04,55339,WDR33
0.96,0.04,11193,WBP4
0.96,0.04,199746,U2AF1L4
